prefix	input_text	target_text
Data	إِلاَّ أَنِّي، إِكْرَاماً لِلْمَحَبَّةِ، اخْتَرْتُ أَنْ أُقَدِّمَ إِلَيْكَ الْتِمَاساً، بِصِفَتِي بُولُسَ الْعَجُوزَ وَالسَّجِينَ حَالِيّاً لأَجْلِ الْمَسِيحِ يَسُوعَ.	ⲉⲑⲃⲉ ⳿ⲧⲁⲅⲁⲡⲏ ⲙⲁⲗⲗⲟⲛ ϯϯϩⲟ ⳿ⲉⲣⲟⲕ ⲟⲩⲁⲓ ⳿ⲙⲡⲁⲓⲣⲏϯ ϩⲱ ⲡⲁⲩⲗⲟⲥ ⲡⲓϧⲉⲗⲗⲟⲓ ϯ ⲛⲟⲩ ⲇⲉ ⲟⲛ ⲡⲉⲧⲥⲟⲛϩ ⳿ⲛⲧⲉ Ⲡⲭ̅ⲥ̅ Ⲓⲏ̅ⲥ̅.
Data	وَكَانَ رُؤَسَاءُ الْكَهَنَةِ وَالشُّيُوخُ يُوَجِّهُونَ ضِدَّهُ الاِتِّهَامَاتِ، وَهُوَ صَامِتٌ لاَ يَرُدُّ.	ⲟⲩⲟϩ ϧⲉⲛ ⳿ⲡϫⲓⲛ⳿ⲑⲣⲟⲩⲉⲣⲕⲁⲧⲏⲅⲟⲣⲓⲛ ⳿ⲉⲣⲟϥ ⳿ⲛϫⲉ ⲛⲓⲁⲣⲭⲏ⳿ⲉⲣⲉⲩⲥ ⲛⲉⲙ ⲛⲓ⳿ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⳿ⲙⲡⲉϥ⳿ⲉⲣⲟⲩ⳿ⲱ ⳿ⲛ⳿ϩⲗⲓ.
Data	وَأَمَّا أَنَّ الْمَوْتَى يَقُومُونَ، فَحَتَّى مُوسَى أَشَارَ إِلَى ذَلِكَ فِي الْحَدِيثِ عَنِ الْعُلَّيْقَةِ، حَيْثُ يَدْعُو الرَّبَّ إِلهَ إِبْرَاهِيمَ وَإِلهَ إِسْحقَ وَإِلهَ يَعْقُوبَ.	ⲟⲧⲓ ⲇⲉ ⲛⲓⲣⲉϥⲙⲱⲟⲩⲧ ⳿ⲛⲁⲧⲱⲟⲩⲛⲟⲩ ⲙⲱ⳿ⲩⲥⲏⲥ ϩⲱϥ ⲁϥϯⲙⲏⲓⲛⲓ ϩⲓ ⲡⲓⲃⲁⲧⲟⲥ ⳿ⲙ⳿ⲫⲣⲏϯ ⲉⲧⲉϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ Ⲡ⳪ ϯ ⲛⲁⲃⲣⲁⲁⲙ ⲛⲉⲙ ⲫϯ ⳿ⲛ⳿ Ⲓⲥⲁⲁⲕ ⲛⲉⲙ ⲫϯ ⳿ⲛⲓⲁⲕⲱⲃ.
Data	إِلاَّ أَنَّهُ اسْتَأْنَفَ دَعْوَاهُ إِلَى جَلاَلَةِ الْقَيْصَرِ لِيُحَاكَمَ فِي حَضْرَتِهِ، فَأَمَرْتُ بِحِرَاسَتِهِ حَتَّى أُرْسِلَهُ إِلَى الْقَيْصَرِ».	ⲉⲧⲁ ⲡⲁⲩⲗⲟⲥ ⳿ⲉⲣⲉ ⲡⲓⲕⲁⲗⲓⲥⲑⲉ ⳿ⲙ⳿ⲡⲟⲩⲣⲟ ⲁⲓ⳿ⲁⲣⲉϩ ⳿ⲉⲣⲟϥ ⳿ⲉ⳿ⲡⲥⲟⲩⲉⲛ ⳿ⲡⲟⲩⲣⲟ ⲁⲓⲉⲣⲕⲉⲗⲉⲩⲓⲛ ⲉⲑⲣⲟⲩ⳿ⲁⲣⲉϩ ⳿ⲉⲣⲟϥ ϣⲁ ϯⲟⲩⲟⲣⲡϥ ⳿ⲙ⳿ⲡⲟⲩⲣⲟ ..
Data	وَإِنْ كَانَتْ عَيْنُكَ فَخّاً لَكَ، فَاقْلَعْهَا: أَفْضَلُ لَكَ أَنْ تَدْخُلَ مَلَكُوتَ اللهِ وَعَيْنُكَ مَقْلُوعَةٌ مِنْ أَنْ تَكُونَ لَكَ عَيْنَانِ وَتُطْرَحَ فِي جَهَنَّمِ النَّارِ.	ⲟⲩⲟϩ ⳿ⲉϣⲱⲡ ⳿ⲛⲧⲉ ⲡⲉⲕⲃⲁⲗ ⲉⲣ⳿ⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉⲥⲑⲉ ⳿ⲙⲙⲟⲕ ⲫⲟⲣⲕϥ ⳿ⲉⲃⲟⲗ ⲛⲁⲛⲉⲥ ⲛⲁⲕ ⳿ⲛⲧⲉⲕ⳿ⲓ ⳿ⲉϧⲟⲩⲛ ⳿ⲉϯⲙⲉⲧⲟⲩⲣⲟ ⳿ⲛⲧⲉ Ⲫϯ ⳿ⲉⲟⲩⲃⲁⲗ ⳿ⲙⲙⲁⲩⲁⲧϥ ⳿ⲉⲧⲉⲣⲟⲕ ⳿⳿ⲉϩⲟⲧⲉ ⳿ⲉⲟⲩⲟⲛ ⲃⲁⲗ ⲃ̅ ⳿ⲙⲙⲟⲕ ⳿ⲛⲥⲉϩⲓⲧⲕ ⳿ⲉϯⲅⲉⲉⲛⲛⲁ ..
Data	أَمَّا الآنَ، فَقَدْ تَحَرَّرْنَا مِنَ الشَّرِيعَةِ، إِذْ مُتْنَا بِالنِّسْبَةِ لِمَا كَانَ يُقَيِّدُنَا، حَتَّى نَكُونَ عَبِيداً يَخْدِمُونَ وَفْقاً لِلنِّظَامِ الرُّوحِيِّ الْجَدِيدِ، لاَ لِلنِّظَامِ الْحَرْفِيِّ الْعَتِيقِ.	ϯⲛⲟⲩ ⲇⲉ ⲁⲛⲕⲱⲣϥ ⳿ⲉⲃⲟⲗ ϩⲁ ⳿ⲫⲛⲟⲙⲟⲥ ⳿ⲉⲁⲛⲙⲟⲩ ϧⲉⲛ ⲫⲏ⳿ⲉⲛⲁϥ⳿ⲁⲙⲟⲛⲓ ⳿ⲙⲙⲟⲛ ⳿ⲛϧⲏⲧϥ ϩⲱⲥⲧⲉ ⳿ⲛⲧⲉⲛⲉⲣⲃⲱⲕ ϧⲉⲛ ⲟⲩⲙⲉⲧⲃⲉⲣⲓ ⳿ⲛⲧⲉ ⲡⲓⲡ͞ⲛⲁ̅ ⲟⲩⲟϩ ϧⲉⲛ ⲟⲩⲙⲉⲧⲁⲡⲁⲥ ⲁⲛ ⳿ⲛⲧⲉ ⲟⲩ⳿ⲥϧⲁⲓ.
Data	أَعْنِي أَنَّ وَاحِداً مِنْكُمْ يَقُولُ: «أَنَا مَعَ بُولُسَ» وَآخَرُ: «أَنَا مَعَ أَبُلُّوسَ»، وَآخَرُ: «أَنَا مَعَ بُطْرُسَ»، وَآخَرُ: «أَنَا مَعَ الْمَسِيحِ».	ⲫⲁⲓ ⲇⲉ ϯϫⲱ ⳿ⲙⲙⲟϥ ϫⲉ ⲡⲓⲟⲩⲁⲓ ⲡⲓⲟⲩⲁⲓ ⳿ⲙⲙⲱⲧⲉⲛ ⲉϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⳿ⲁⲛⲟⲕ ⲙⲉⲛ ⳿ⲁⲛⲟⲕ ⲫⲁ ⲡⲁⲩⲗⲟⲥ ⳿ⲁⲛⲟⲕ ⲇⲉ ⳿ⲁⲛⲟⲕ ⲫⲁ ⲁⲡⲟⲗⲗⲱ ⳿ⲁⲛⲟⲕ ⲇⲉ ⳿ⲁⲛⲟⲕ ⲫⲁ ⲕⲏⲫⲁ ⳿ⲁⲛⲟⲕ ⲇⲉ ⳿ⲁⲛⲟⲕ ⲫⲁ Ⲡⲭ̅ⲥ̅.
Data	وَسَكَبَ الْمَلاَكُ الثَّالِثُ كَأْسَهُ عَلَى الأَنْهَارِ وَيَنَابِيعِ الْمِيَاهِ، فَصَارَتْ كُلُّهَا دَماً.	ⲟⲩⲟϩ ⲁ ⲡⲓⲙⲁϩⲅ̅ ⳿ⲛⲁⲅⲅⲉⲗⲟⲥ ⲁϥϫⲱϣ ⳿ⲛⲧⲉϥⲫⲩⲁⲗⲏ ⳿ⲉϫⲉⲛ ⲛⲓⲓⲁⲣⲱⲟⲩ ⲛⲉⲙ ⲛⲓⲙⲟⲩⲙⲓ ⳿ⲙⲙⲱⲟⲩ ⲟⲩⲟϩ ⲁⲩⲉⲣ⳿ⲥⲛⲟϥ.
Data	هَا إِنَّ بَيْتَكُمْ يُتْرَكُ لَكُمْ خَرَاباً!	ϩⲏⲡⲡⲉ ϯⲛⲁⲭⲱ ⳿ⲙⲡⲉⲧⲉⲛⲏⲓ ⲛⲱⲧⲉⲛ ⲉϥϣⲱϥ.
Data	فَأَمَرَنِي الرُّوحُ أَنْ أَذْهَبَ مَعَهُمْ بِلاَ تَرَدُّدٍ، فَذَهَبْتُ، وَرَافَقَنِي هَؤُلاَءِ الإِخْوَةُ السِّتَّةُ. وَعِنْدَ دُخُولِنَا بَيْتَ الرَّجُلِ،	ⲡⲉϫⲉ ⲡⲓⲡ͞ⲛⲁ̅ ⲇⲉ ⲛⲏⲓ ϫⲉ ⲙⲁϣⲉⲛⲁⲕ ⲛⲉⲙⲱⲟⲩ ⳿ⲛⲕⲟⲓ ⳿ⲛϩⲏⲧ ⲃ̅ ⲁⲛ ⳿ⲛ⳿ϩⲗⲓ ⲁⲩ⳿ⲓ ⲇⲉ ⲛⲉⲙⲏⲓ ⳿ⲛϫⲉ ⲡⲁⲓⲕⲉ ⳿ⲛⲥⲟⲛ ⲟⲩⲟϩ ⲁⲛϣⲉ ⳿ⲉϧⲟⲩⲛ ⳿ⲉ⳿ⲡⲏⲓ ⳿ⲙⲡⲓⲣⲱⲙⲓ ..
Data	وَالْوَاقِعُ أَنَّهُ مِنَ الْعَيْبِ عَلَى الإِطْلاقِ أَنْ يُقَاضِيَ بَعْضُكُمْ بَعْضاً. أَمَا كَانَ أَحْرَى بِكُمْ أَنْ تَحْتَمِلُوا الظُّلْمَ وَأَحْرَى بِكُمْ أَنْ تَتَقَبَّلُوا السَّلْبَ؟	ϩⲏⲇⲏ ⲙⲉⲛ ϩⲟⲗⲱⲥ ⲟⲩⲑⲉⲃⲓⲟ ⲛⲱⲧⲉⲛ ⲡⲉ ϫⲉ ⲟⲩⲟⲛⲧⲉⲧⲉⲛ ϩⲁⲡ ⳿ⲙⲙⲁⲩ ⲟⲩⲧⲱⲧⲉⲛ ⲛⲉⲙ ⲛⲉⲧⲉⲛⲉⲣⲏⲟⲩ ⲉⲑⲃⲉⲟⲩ ⲙⲁⲗⲗⲟⲛ ⲥⲉϭⲓ ⳿ⲙⲙⲱⲧⲉⲛ ⳿ⲛϫⲟⲛⲥ ⲁⲛ ⲉⲑⲃⲉⲟⲩ ⲙⲁⲗⲗⲟⲛ ⲥⲉϥⲱϫⲓ ⳿ⲙⲙⲱⲧⲉⲛ ⲁⲛ..
Data	فَكَمْ بِالأَحْرَى دَمُ الْمَسِيحِ الَّذِي قَدَّمَ نَفْسَهُ لِلهِ بِرُوحٍ أَزَلِيٍّ ذَبِيحَةً لاَ عَيْبَ فِيهَا، يُطَهِّرُ ضَمَائِرَنَا مِنَ الأَعْمَالِ الْمَيِّتَةِ لِنَعْبُدَ اللهَ الْحَيَّ.	ⲓⲉ ⲁⲩⲏⲣ ⲙⲁⲗⲗⲟⲛ ⲡⲉ ⳿ⲡ⳿ⲥⲛⲟϥ ⳿ⲙⲠⲭ̅ⲥ̅ ⲫⲁⲓ ⲉⲧⲉ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ ⲡⲓⲡ͞ⲛⲁ̅ ⲉⲑⲟⲩⲁⲃ ⲁϥ⳿ⲉⲛϥ ⳿ⲉϧⲟⲩⲛ ⲉϥⲧⲟⲩⲃⲏⲟⲩⲧ ⳿ⲙⲫϯ ⳿ϥⲛⲁⲧⲟⲩⲃⲟ ⳿ⲛⲧⲉⲛⲥⲩⲛⲏⲇⲉⲥⲓⲥ ⳿ⲉⲃⲟⲗ ϩⲁ ⲛⲓ⳿ϩⲃⲏⲟⲩⲓ ⲉⲑⲙⲱⲟⲩⲧ ⲉⲑⲣⲉⲛⲉⲣⲃⲱⲕ ⳿ⲙⲫϯ ⲉⲧⲟⲛϧ ⲟⲩⲟϩ ⳿ⲛ⳿ⲑⲙⲏⲓ.
Data	وَلَمَّا دَخَلَ يَسُوعُ أُورُشَلِيمَ، ضَجَّتِ الْمَدِينَةُ كُلُّهَا، وَتَسَاءَلَ أَهْلُهَا: «مَنْ هُوَ هَذَا؟»	ⲟⲩⲟϩ ⳿ⲉⲧⲁϥ⳿ⲓ ⳿ⲉϧⲟⲩⲛ ⳿ⲉⲒⲗ̅ⲏ̅ⲙ̅ ⲥⲙⲟⲛⲙⲉⲛ ⳿ⲛϫⲉ ϯⲃⲁⲕⲓ ⲧⲏⲣⲥ ⲉⲩϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲛⲓⲙ ⲡⲉ ⲫⲁⲓ.
Data	فَقَالَتِ الْمَرْأَةُ: «وَلكِنْ يَاسَيِّدُ، لَيْسَ مَعَكَ دَلْوٌ، وَالْبِئْرُ عَمِيقَةٌ. فَمِنْ أَيْنَ لَكَ الْمَاءُ الْحَيُّ؟	ⲡⲉϫⲉ ϯ⳿ⲥϩⲓⲙⲓ ⲛⲁϥ ϫⲉ Ⲡ⳪ ⲟⲩⲇⲉ ⳿ⲙⲙⲟⲛ ⲁⲛ⳿ⲧⲗⲏⲙⲁ ⳿ⲛⲧⲟⲧⲕ ⲟⲩⲟϩ ϯϣⲱϯ ϣⲏⲕ ⲉϥ⳿ⲉ⳿ⲛⲧⲟⲧⲕ ⲟⲩⲛ ⳿ⲉⲃⲟⲗ ⲑⲱⲛ ⳿ⲛϫⲉ ⲡⲓⲙⲱⲟⲩ ⲉⲧⲟⲛϧ.
Data	لِذلِكَ عَزُّوا بَعْضُكُمْ بَعْضاً بِهَذَا الْكَلاَم!	ϩⲱⲥⲧⲉ ⲙⲁⲛⲟⲙϯ ⳿ⲛⲛⲉⲧⲉⲛⲉⲣⲏⲟⲩ ϧⲉⲛ ⲛⲁⲓⲥⲁϫⲓ
Data	فَأُنَاشِدُكُمْ، أَيُّهَا الإِخْوَةُ، بِرَبِّنَا يَسُوعَ الْمَسِيحِ وَبِمَحَبَّةِ الرُّوحِ، أَنْ تُجَاهِدُوا مَعِي فِي الصَّلَوَاتِ إِلَى اللهِ مِنْ أَجْلِي،	ϯϯϩⲟ ⲟⲩⲛ ⳿ⲉⲣⲱⲧⲉⲛ ⲛⲁ⳿ⲥⲛⲏⲟⲩ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ ⲡⲉⲛ⳪ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅ ⲛⲉⲙ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ ϯ⳿ⲁⲅⲁⲡⲏ ⳿ⲛⲧⲉ ⲡⲓⲡ͞ⲛⲁ̅ ⳿ⲉ⳿ⲑⲣⲉⲧⲉⲛⲉⲣ⳿ⲁⲅⲱⲛⲓⲍⲉⲥⲑⲉ ⲛⲉⲙⲏⲓ ϧⲉⲛ ⲛⲉⲧⲉⲛ⳿ⲡⲣⲟⲥⲉⲩⲭⲏ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲉϫⲱⲓ ϩⲁ ⲫϯ.
Data	بَعْدَ ذلِكَ أَخَذَ يَجُولُ فِي كُلِّ مَدِينَةٍ وَقَرْيَةٍ وَاعِظاً وَمُبَشِّراً بِمَلَكُوتِ اللهِ وَكَانَ يُرَافِقُهُ تَلاَمِيذُهُ الاِثْنَا عَشَرَ،	ⲟⲩⲟϩ ⲁⲥϣⲱⲡⲓ ⲙⲉⲛⲉⲛⲥⲁ ⲛⲁⲓ ⲟⲩⲟϩ ⳿ⲛⲑⲟϥ ⲛⲁϥⲙⲟϣⲓ ⲕⲁⲧⲁ ⲃⲁⲕⲓ ⲛⲉⲙ ϯⲙⲓ ⲉϥϩⲓⲱⲓϣ ⲟⲩⲟϩ ⲉϥϩⲓϣⲉⲛⲛⲟⲩϥⲓ ⲛϯⲙⲉⲧⲟⲩⲣⲟ ⳿ⲛⲧⲉ ⲫϯ ⲟⲩⲟϩ ⲡⲓⲓ̅ⲃ̅ ⲉⲩⲛⲉⲙⲁϥ.
Data	وَبَعْدَمَا نَفَّذُوا فِيهِ كُلَّ مَا كُتِبَ عَنْهُ، أَنْزَلُوهُ عَنِ الصَّلِيبِ، وَدَفَنُوهُ فِي قَبْرٍ.	⳿ⲉⲧⲁⲩϫⲱⲕ ⲇⲉ ⳿ⲉⲃⲟⲗ ⳿ⲛϩⲱⲃ ⲛⲓⲃⲉⲛ ⲉⲧ⳿ⲥϧⲏⲟⲩⲧ ⲉⲑⲃⲏⲧϥ ⲁⲩⲭⲁϥ ⳿ⲉⲡⲉⲥⲏⲧ ⳿ⲉⲃⲟⲗ ϩⲓϫⲉⲛ ⲡⲓϣⲉ ⲁⲩⲭⲁϥ ⳿ⲛϧⲟⲩⲛ ϧⲉⲛ ⲟⲩ⳿ⲙϩⲁⲩ ..
Data	وَمَخَافَةُ اللهِ لَيْسَتْ نُصْبَ عُيُونِهِمْ».	ϯϩⲟϯ ⳿ⲛⲧⲉ ⲫϯ ⲭⲏ ⳿ⲙⲡⲉ⳿ⲙⲑⲟ ⳿ⲛⲛⲟⲩⲃⲁⲗ ⳿ⲉⲃⲟⲗ ⲁⲛ.
Data	وَحَالاً بَعْدَ الضِّيقَةِ فِي تِلْكَ الأَيَّامِ، تُظْلِمُ الشَّمْسُ، وَيَحْجُبُ الْقَمَرُ ضَوْءَهُ، وَتَتَهَاوَى النُّجُومُ مِنَ السَّمَاءِ، وَتَتَزَعْزَعُ أَجْرَامُ السَّمَاوَاتِ.	ⲥⲁⲧⲟⲧϥ ⲇⲉ ⲙⲉⲛⲉⲛⲥⲁ ⲡⲓϩⲟϫϩⲉϫ ⳿ⲛⲧⲉ ⲛⲓ⳿ⲉϩⲟⲟⲩ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ ⳿ⲫⲣⲏ ⲉϥ⳿ⲉⲉⲣⲭⲁⲕⲓ ⲟⲩⲟϩ ⲡⲓⲓⲟϩ ⳿ⲛⲛⲉϥϯ ⳿ⲙⲡⲉϥⲟⲩⲱⲓⲛⲓ ⲟⲩⲟϩ ⲛⲓⲥⲓⲟⲩ ⲉⲩ⳿ⲉϩⲉⲓ ⳿ⲉⲡⲉⲥⲏⲧ ⳿ⲉⲃⲟⲗϧⲉⲛ ⳿ⲧⲫⲉ ⲟⲩⲟϩ ⲛⲓϫⲟⲙ ⳿ⲛⲧⲉ ⲛⲓⲫⲏⲟⲩ⳿ⲓ ⲉⲩ⳿ⲉⲕⲓⲙ.
Data	فَمَنْ هُوَ إِذَنْ ذَلِكَ الْعَبْدُ الأَمِينُ وَالْحَكِيمُ الَّذِي أَقَامَهُ سَيِّدُهُ عَلَى أَهْلِ بَيْتِهِ لِيُقَدِّمَ لَهُمُ الطَّعَامَ فِي أَوَانِهِ؟	ⲛⲓⲙ ϩⲁⲣⲁ ⲡⲉ ⲡⲓⲡⲓⲥⲧⲟⲥ ⳿ⲙⲃⲱⲕ ⲟⲩⲟϩ ⳿ⲛⲥⲁⲃⲉ ⲫⲏ⳿ⲉⲧⲉ ⲡⲉϥ⳪ ⲛⲁⲭⲁϥ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲉϫⲉⲛ ⲛⲉϥ⳿ⲉⲃⲓⲁⲓⲕ ⳿ⲉϯⲛⲱⲟⲩ ⳿ⲛⲧⲟⲩ⳿ϧⲣⲉ ϧⲉⲛ ⳿ⲡⲥⲏⲟⲩ ⳿ⲛⲧⲏⲓⲥ.
Data	«أَخْبِرْنَا مَتَى يَحْدُثُ هذَا، وَمَا هِيَ الْعَلاَمَةُ عِنْدَمَا تُوشِكُ هذِهِ الأُمُورُ أَنْ تَتِمَّ؟»	ϫⲉ ⲁϫⲟⲥ ⲛⲁⲛ ϫⲉ ⳿ⲁⲣⲉ ⲛⲁⲓ ⲛⲁϣⲱⲡⲓ ⳿ⲛ⳿ⲑⲛⲁⲩ ⲟⲩⲟϩ ⲟⲩ ⲡⲉ ⲡⲓⲙⲏⲓⲛⲓ ⳿ⲁⲣⲉϣⲁⲛ ⲛⲁⲓ ⲧⲏⲣⲟⲩ ⲛⲟⲩ⳿ⲓ ⳿ⲉϫⲱⲕ ⳿ⲉⲃⲟⲗ.
Data	أَحْسِنِ الْجِهَادَ فِي مَعْرَكَةِ الإِيمَانِ الْجَمِيلَةِ. تَمَسَّكْ بِالْحَيَاةِ الأَبَدِيَّةِ، الَّتِي إِلَيْهَا قَدْ دُعِيتَ، وَقَدِ اعْتَرَفْتَ الاعْتِرَافَ الْحَسَنَ (بِالإِيمَانِ) أَمَامَ شُهُودٍ كَثِيرِينَ.	ⲁⲣⲓⲁⲅⲱⲛⲓⲍⲉⲥⲑⲉ ⳿ⲙⲡⲓⲁⲅⲱⲛ ⲉⲑⲛⲁⲛⲉϥ ⳿ⲛⲧⲉ ⳿ⲫⲛⲁϩϯ ⳿ⲁⲙⲟⲛⲓ ⳿ⲙⲡⲓⲱⲛϧ ⳿ⲛⲉⲛⲉϩ ⲫⲏⲉⲧⲁⲩⲑⲁϩⲙⲉⲕ ⳿ⲉⲣⲟϥ ⲟⲩⲟϩ ⲁⲕⲟⲩⲱⲛϩ ⳿ⲉⲃⲟⲗ ⳿ⲙⲡⲓⲟⲩⲱⲛϩ ⳿ⲉⲃⲟⲗ ⲉⲑⲛⲁⲛⲉϥ ⳿ⲙⲡⲉ⳿ⲙⲑⲟ ⳿ⲛⲟⲩⲙⲏϣ ⳿ⲙⲙⲉⲑⲣⲉ.
Data	وَهَذَا مَغْزَى الْمَثَلِ: الْبِذَارُ هِيَ كَلِمَةُ اللهِ.	ϯⲡⲁⲣⲁⲃⲟⲗⲏ ⲇⲉ ⲑⲁⲓ ⲧⲉ ⲡⲓ⳿ϫⲣⲟϫ ⲡⲉ ⲡⲓⲥⲁϫⲓ ⳿ⲛⲧⲉ ⲫϯ.
Data	إِنِّي أَعْطَيْتُهُمُ الْمَجْدَ الَّذِي أَعْطَيْتَنِي، لِيَكُونُوا وَاحِداً كَمَا نَحْنُ وَاحِدٌ.	ⲟⲩⲟϩ ⳿ⲁⲛⲟⲕ ⲡⲓⲱⲟⲩ ⲉⲧⲁⲕⲧⲏⲓϥ ⲛⲏⲓ ⲁⲓⲧⲏⲓϥ ⲛⲱⲟⲩ ϩⲓⲛⲁ ⳿ⲛⲧⲟⲩϣⲱⲡⲓ ϩⲱⲟⲩ ϧⲉⲛ ⲟⲩⲙⲉⲧⲟⲩⲁⲓ ⳿ⲙⲡⲉⲛⲣⲏϯ ϩⲱⲛ ⲉⲛϣⲟⲡ ϧⲉⲛ ⲟⲩⲙⲉⲧⲟⲩⲁⲓ.
Data	وَلاَ أَحَدَ يَضَعُ خَمْراً جَدِيدَةً فِي قِرَبٍ عَتِيقَةٍ، وَإِلاَّ، فَإِنَّ الْخَمْرَ الْجَدِيدَةَ تُفَجِّرُ الْقِرَبَ، فَتَنْسَكِبُ الْخَمْرُ وَتَتْلَفُ الْقِرَبُ.	ⲟⲩⲇⲉ ⳿ⲙⲡⲁⲣⲉ ⳿ϩⲗⲓ ϩⲓ ⲏⲣⲡ ⳿ⲙⲃⲉⲣⲓ ⳿ⲉⲁⲥⲕⲟⲥ ⳿ⲛ⳿ⲁⲡⲁⲥ ⲙⲙⲟⲛ ϣⲁⲣⲉ ⲡⲓⲏⲣⲡ ⳿ⲙⲃⲉⲣⲓ ⲫⲉϧ ⲛⲓ⳿ⲁⲥⲕⲟⲥ ⲟⲩⲟϩ ⳿ⲛⲑⲟϥ ϣⲁϥⲫⲱⲛ ⳿ⲉⲃⲟⲗ ⲟⲩⲟϩ ϣⲁⲣⲉ ⲛⲓ⳿ⲁⲥⲕⲟⲥ ⲧⲁⲕⲟ.
Data	إِنَّ الآبَ يُحِبُّنِي لأَنِّي أَبْذِلُ حَيَاتِي لِكَيْ أَسْتَرِدَّهَا.	ⲉⲑⲃⲉⲫⲁⲓ ⳿ϥⲙⲉⲓ ⳿ⲙⲙⲟⲓ ⳿ⲛϫⲉ ⲡⲁⲓⲱⲧ ϫⲉ ⳿ⲁⲛⲟⲕ ϯⲭⲱ ⳿ⲛⲧⲁⲯⲩⲭⲏ ϩⲓⲛⲁ ⲟⲛ ⳿ⲛⲧⲁϭⲓⲧⲥ.
Data	لأَنَّهُ قَدْ كُتِبَ: «كُونُوا قِدِّيسِينَ، لأَنِّي أَنَا قُدُّوسٌ!»	ϫⲉ ⲟⲩⲏⲓ ⲅⲁⲣ ⳿ⲥ⳿ⲥϧⲏⲟⲩⲧ ϫⲉ ϣⲱⲡⲓ ⲉⲣⲉⲧⲉⲛⲟⲩⲁⲃ ϫⲉ ⳿ⲁⲛⲟⲕ ϩⲱ ϯⲟⲩⲁⲃ.
Data	وَمَعَ أَنَّ يَسُوعَ كَانَ يُحِبُّ مَرْثَا وَأُخْتَهَا وَلِعَازَرَ،	Ⲓⲏ̅ⲥ̅ ⲇⲉ ⲛⲁϥⲙⲉⲓ ⳿ⲙⲙⲁⲣⲑⲁ ⲛⲉⲙ ⲙⲁⲣⲓ⳿ⲁ ⲧⲉⲥⲥⲱⲛⲓ ⲛⲉⲙ ⲗⲁⲍⲁⲣⲟⲥ.
Data	وَبَعْضُ الْبِذَارِ وَقَعَ فِي الأَرْضِ الْجَيِّدَةِ، فَأَثْمَرَ بَعْضُهُ مِئَةَ ضِعْفٍ وَبَعْضُهُ سِتِّينَ، وَبَعْضُهُ ثَلاَثِينَ.	ϩⲁⲛⲕⲉⲭⲱⲟⲩⲛⲓ ⲇⲉ ⲁⲩϩⲉⲓ ⳿ⲉϫⲉⲛ ⲡⲓⲕⲁϩⲓ ⲉⲑⲛⲁⲛⲉϥ ⲟⲩⲟϩ ⲁⲩϯⲟⲩⲧⲁϩ ⲟⲩⲁⲓ ⲙⲉⲛ ⲁϥⲉⲣ ⲣ̅ ⲕⲉⲟⲩⲁⲓ ⲇⲉ ⲁϥⲉⲣ ⲝ̅ ⲕⲉⲟⲩⲁⲓ ⲇⲉ ⲁϥⲉⲣ ⲗ̅.
Data	وَكَانَ عُنْوَانُ تُهْمَتِهِ مَكْتُوباً: «مَلِكُ الْيَهُودِ».	ⲟⲩⲟϩ ϯ⳿ⲉⲡⲓ⳿ⲅⲣⲁⲫⲏ⳿ⲛⲧⲉ ⲧⲉϥ⳿ⲉⲧⲓⲁ ⲛⲁⲥ⳿ⲥϧⲏⲟⲩⲧ ⲡⲉ ϫⲉ ⳿ⲡⲟⲩⲣⲟ ⳿ⲛⲧⲉ ⲛⲓⲒⲟⲩⲇⲁⲓ.
Data	وَلَكِنَّهُ يُخَاطِبُ الابْنَ قَائِلاً: «إِنَّ عَرْشَكَ، يَااللهُ، ثَابِتٌ إِلَى أَبَدِ الآبِدِينَ، وَصَوْلَجَانَ حُكْمِكَ عَادِلٌ وَمُسْتَقِيمٌ.	ⲉⲑⲃⲉ ⳿ⲡϣⲏⲣⲓ ⲇⲉ ⳿ϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲡⲉⲕ⳿ⲑⲣⲟⲛⲟⲥ ⲫϯ ϣⲁ ⲉⲛⲉϩ ⳿ⲛⲧⲉ ⲡⲓⲉⲛⲉϩ ⲟⲩⲟϩ ⳿ⲡ⳿ϣⲃⲱⲧ ⳿ⲙ⳿ⲡⲥⲱⲟⲩⲧⲉⲛ ⲡⲉ ⳿ⲡ⳿ϣⲃⲱⲧ ⳿ⲛⲧⲉ ⲧⲉⲕⲙⲉⲧⲟⲩⲣⲟ.
