prefix	input_text	target_text
Data	حَتَّى يَتِمَّ فِينَا الْبِرُّ الَّذِي تَسْعَى إِلَيْهِ الشَّرِيعَةُ، فِينَا نَحْنُ السَّالِكِينَ لاَ بِحَسَبِ الْجَسَدِ بَلْ بِحَسَبِ الرُّوحِ.	ϩⲓⲛⲁ ⳿ⲛⲧⲉ ⲡⲓ⳿ⲑⲙⲁⲓⲟ ⳿ⲛⲧⲉ ⲡⲓⲛⲟⲙⲟⲥ ϫⲱⲕ ⳿ⲉⲃⲟⲗ ⳿ⲛ⳿ϧⲣⲏⲓ ⳿ⲛϧⲏⲧⲉⲛ ϧⲁ ⲛⲏⲉⲧⲉ⳿ⲛⲥⲉⲙⲟϣⲓ ⲁⲛ ⲕⲁⲧⲁ ⲥⲁⲣⲝ ⲁⲗⲗⲁ ⲕⲁⲧⲁ ⲡ͞ⲛⲁ̅.
Data	وَمَنَعَهُمُ الرُّوحُ الْقُدُسُ مِنَ التَّبْشِيرِ فِي مُقَاطَعَةِ أَسِيَّا، فَسَافَرُوا فِي مُقَاطَعَتَيْ فِرِيجِيَّةَ وَغَلاَطِيَّةَ.	ⲁⲩⲥⲓⲛⲓ ⲇⲉ ⳿ⲉⲃⲟⲗϩⲓⲧⲉⲛ ϯ⳿ⲫⲣⲓⲕⲓⲁ ⲛⲉⲙ ϯⲭⲱⲣⲁ ⳿ⲛⲧⲉ ϯⲅⲁⲗⲁⲧⲓⲁ ⳿ⲉⲁϥⲧⲁϩⲛⲟ ⳿ⲙⲙⲱⲟⲩ ⳿ⲛϫⲉ ⲡⲠⲓⲡ͞ⲛⲁ̅ ⲉⲑⲟⲩⲁⲃ ⳿ⲉ⳿ϣⲧⲉⲙⲥⲁϫⲓ ⳿ⲙⲡⲓⲥⲁϫⲓ ⳿ⲛⲧⲉ Ⲫϯ ϧⲉⲛ ϯ⳿ⲁⲥⲓⲁ ..
Data	وَظَلَّتْ تَفْعَلُ هَذَا أَيَّاماً كَثِيرَةً، حَتَّى تَضَايَقَ بُولُسُ كَثِيراً، فَالْتَفَتَ وَقَالَ لِلرُّوحِ الَّذِي فِيهَا: «بِاسْمِ يَسُوعَ الْمَسِيحِ، آمُرُكَ أَنْ تَخْرُجَ مِنْهَا!» فَخَرَجَ حَالاً.	ⲫⲁⲓ ⲇⲉ ⲛⲁⲥⲣⲁ ⳿ⲙⲙⲟϥ ⳿ⲛⲟⲩⲙⲏϣ ⳿ⲛ⳿ⲉϩⲟⲟⲩ ⳿ⲉⲧⲁϥⲉⲣ⳿ⲙⲕⲁϩ ⳿ⲛϩⲏⲧ ⲇⲉ ⳿ⲛϫⲉ ⲡⲁⲩⲗⲟⲥ ⲟⲩⲟϩ ⳿ⲉⲧⲁϥⲕⲟⲧϥ ⳿ⲉⲡⲓⲡ͞ⲛⲁ̅ ⲡⲉϫⲁϥ ϫⲉ ϯϩⲟⲛϩⲉⲛ ⲛⲁⲕ ϧⲉⲛ ⳿ⲫⲣⲁⲛ ⳿ⲛⲒⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅ ⳿ⲉ⳿Ⲓ ⳿ⲉⲃⲟⲗ ⳿ⲛϧⲏⲧⲥ ⲟⲩⲟϩ ⲁϥ⳿ⲓ ⳿ⲉⲃⲟⲗ ⳿ⲛϯⲟⲩⲛⲟⲩ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ ..
Data	فَرَدَّ بِيلاَطُسُ: «مَا كَتَبْتُ فَقَدْ كَتَبْتُ!»	ⲁϥⲉⲣⲟⲩⲱ ⳿ⲛϫⲉ ⲡⲓⲗⲁⲧⲟⲥ ϫⲉ ⲫⲏⲉⲧⲁⲓ⳿ⲥϧⲏⲧϥ ⲁⲓ⳿ⲥϧⲏⲧϥ.
Data	فَقَالَ رُؤَسَاءُ كَهَنَةِ الْيَهُودِ لِبِيلاَطُسَ: «لاَ تَكْتُبْ: مَلِكُ الْيَهُودِ، بَلْ إِنَّ هَذَا الإِنْسَانَ قَالَ: أَنَا مَلِكُ الْيَهُودِ».	ⲛⲁⲩϫⲱ ⲟⲩⲛ ⳿ⲙⲙⲟⲥ ⲡⲉ ⳿ⲙⲡⲓⲗⲁⲧⲟⲥ ⳿ⲛϫⲉ ⲛⲓⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⳿ⲛⲧⲉ ⲛⲓⲓⲟⲩⲇⲁⲓ ϫⲉ ⳿ⲙⲡⲉⲣ⳿ⲥϧⲁⲓ ϫⲉ ⳿ⲡⲟⲩⲣⲟ ⳿ⲛⲧⲉ ⲛⲓⲓⲟⲩⲇⲁⲓ ⲁⲗⲗⲁ ϫⲉ ⳿ⲛⲑⲟϥ ⲁϥϫⲟⲥ ϫⲉ ⳿ⲁⲛⲟⲕ ⲡⲉ ⳿ⲡⲟⲩⲣⲟ ⳿ⲛⲧⲉ ⲛⲓⲓⲟⲩⲇⲁⲓ.
Data	أَتَظُنُّونَ أَنِّي أَتَكَلَّمُ بِهَذَا بِمَنْطِقِ الْبَشَرِ؟ أَوَ مَا تُوصِي الشَّرِيعَةُ بِهِ؟	ⲙⲏ ⲁⲓⲥⲁϫⲓ ⳿ⲛⲛⲁⲓ ⲕⲁⲧⲁ ⲣⲱⲙⲓ ϣⲁⲛ ⲡⲓⲕⲉⲛⲟⲙⲟⲥ ⳿ⲛⲑⲟϥ ⳿ϥϫⲱ ⳿ⲛⲛⲁⲓ ⲁⲛ..
Data	إِنَّ اللهَ، فِي الأَزْمِنَةِ الْمَاضِيَةِ، كَلَّمَ آبَاءَنَا بِلِسَانِ الأَنْبِيَاءِ (الَّذِينَ نَقَلُوا إِعْلاَنَاتٍ) بِطُرُقٍ عَدِيدَةٍ وَمُتَنَوِّعَةٍ.	ϧⲉⲛ ⲟⲩⲑⲟ ⳿ⲛⲣⲏϯ ⲛⲉⲙ ⲟⲩⲙⲏϣ ⳿ⲛ⳿ⲥⲙⲟⲧ ⲓⲥϫⲉⲛ ϩⲏ ⲁ ⲫϯ ⲥⲁϫⲓ ⲛⲉⲙ ⲛⲉⲛⲓⲟϯ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⲛⲓⲡⲣⲟⲫⲏⲧⲏⲥ.
Data	وَأَذْنَابُهُ ذَاتُ إِبَرٍ كَالْعَقَارِبِ. وَلَهُ سُلْطَةٌ أَنْ يُؤْذِيَ الْبَشَرَ بِأَذْنَابِهِ مُدَّةَ خَمْسَةِ أَشْهُرٍ.	ⲟⲩⲟϩ ⲟⲩⲟⲛ ⲥⲏⲧ ⳿ⲉⲣⲱⲟⲩ ⳿ⲙ⳿ⲫⲣⲏϯ ⳿ⲛⲛⲓϭⲗⲏ ⲛⲉⲙ ϩⲁⲛⲥⲟⲩⲣⲓ ⲟⲩⲟϩ ⲉⲣⲉ ⲡⲟⲩⲉⲣϣⲓϣⲓ ⳿ⲛ⳿ϩⲣⲏⲓ ϧⲉⲛ ⲡⲟⲩⲥⲏⲧ ⳿ⲉⲉⲣⲁⲇⲓⲕⲓⲛ ⳿ⲛⲛⲓⲣⲱⲙⲓ ⳿ⲛⲉ̅ ⳿ⲛ⳿ⲁⲃⲟⲧ.
Data	وَلَمَّا لَمْ نَتَمَكَّنْ مِنْ إِقْنَاعِهِ سَكَتْنَا، وَقُلْنَا: «فَلْتَكُنْ مَشِيئَةُ الرَّبِّ!»	⳿ⲉⲧⲉ ⳿ⲙⲡⲉ ⲡⲉϥϩⲏⲧ ⲇⲉ ⲑⲱⲧ ⲁⲛ ⲭⲁⲣⲱⲛ ⲉⲛϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲡⲉⲧⲉϩⲛⲁϥ ⳿ⲙⲠ⳪ ⲙⲁⲣⲉϥϣⲱⲡⲓ ..
Data	وَكَانَتْ بَيْتُ عَنْيَا لاَ تَبْعُدُ عَنْ أُورُشَلِيمَ إِلاَّ حَوَالَيْ خَمْسَ عَشْرَةَ غَلْوَةً (ثَلاثَةَ كِيلُو مِتْرِاتٍ).	ⲃⲏⲑⲁⲛⲓ⳿ⲁ ⲇⲉ ⲛⲁⲥϧⲉⲛⲧ ⳿ⲉ⳿ⲓⲗ̅ⲏ̅ⲙ̅ ⲛⲁⲩ ⲓ̅ⲉ̅ ⳿ⲛ⳿ⲥⲧⲁⲇⲓⲟⲛ.
Data	وَلَمَّا وَصَلَ سِيلاَ وَتِيمُوثَاوُسُ مِنْ مُقَاطَعَةِ مَقِدُونِيَّةَ، تَفَرَّغَ بُولُسُ تَمَاماً لِلتَّبْشِيرِ، شَاهِداً لِلْيَهُودِ أَنَّ يَسُوعَ هُوَ الْمَسِيحُ.	⳿ⲉⲧⲁⲩ⳿ⲓ ⲇⲉ ⳿ⲉⲃⲟⲗϧⲉⲛ ⳿ⲑⲙⲁⲕⲉⲇⲟⲛⲓ⳿ⲁ ⳿ⲛϫⲉ ⲥⲓⲗⲁⲥ ⲛⲉⲙ ⲧⲓⲙⲟⲑⲉⲟⲥ ⲛⲁϥⲙⲏⲛ ⲇⲉ ⲡⲉ ⳿ⲛϫⲉ ⲡⲁⲩⲗⲟⲥ ϧⲉⲛ ⲡⲓⲥⲁϫⲓ ⲉϥⲉⲣⲙⲉⲑⲣⲉ ⳿ⲛⲛⲓⲒⲟⲩⲇⲁⲓ ϫⲉ Ⲡⲭ̅ⲥ̅ ⲡⲉ Ⲓⲏ̅ⲥ̅.
Data	هِيَ تَفْنَى، وَأَنْتَ تَبْقَى. فَسَوْفَ تَبْلَى كُلُّهَا كَمَا تَبْلَى الثِّيَابُ،	⳿ⲛⲑⲱⲟⲩ ⲥⲉⲛⲁⲧⲁⲕⲟ ⳿ⲛⲑⲟⲕ ⲇⲉ ⳿ⲕϣⲟⲡ ⲟⲩⲟϩ ⲥⲉⲛⲁⲉⲣⲁⲡⲁⲥ ⲧⲏⲣⲟⲩ ⳿ⲙ⳿ⲫⲣⲏϯ ⳿ⲛⲟⲩ⳿ϩⲃⲟⲥ.
Data	ثُمَّ أَزَالَ سَبْعَةَ شُعُوبٍ مِنْ بِلاَدِ كَنْعَانَ، وَأَوْرَثَهُمْ أَرْضَهَا،	ⲟⲩⲟϩ ⳿ⲉⲧⲁϥⲣⲱϧⲧ ⳿ⲛⲍ̅ ⳿ⲛ⳿ϣⲗⲱⲗ ϧⲉⲛ ⳿ⲡⲕⲁϩⲓ ⳿ⲛⲭⲁⲛⲁⲁⲛ ⲁϥ⳿ⲑⲣⲟⲩⲉⲣ⳿ⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ ⳿ⲙⲡⲟⲩⲕⲁϩⲓ ..
Data	وَقَدْ أَرْسَلَ كَلِمَتَهُ إِلَى بَنِي إِسْرَائِيلَ، وَبَشَّرَهُمْ بِالسَّلاَمِ بِوَاسِطَةِ يَسُوعَ الْمَسِيحِ، رَبِّ الْجَمِيعِ.	ⲁϥⲟⲩⲱⲣⲡ ⳿ⲙⲡⲉϥⲥⲁϫⲓ ⳿ⲛⲛⲉⲛϣⲏⲣⲓ ⳿ⲙⲠⲓ̅ⲥ̅ⲗ̅ ⲉϥϩⲓϣⲉⲛⲛⲟⲩϥⲓ ⳿ⲛⲟⲩϩⲓⲣⲏⲛⲏ ⳿ⲉⲃⲟⲗϩⲓⲧⲉⲛ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅ ⲫⲁⲓ ⲡⲉ Ⲡ⳪ ⳿ⲛⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ ..
Data	أَمَّا الَّذِينَ يَرْغَبُونَ فِي أَنْ يَصِيرُوا أَغْنِيَاءَ، فَيَسْقُطُونَ فِي التَّجْرِبَةِ وَالْفَخِّ وَيَتَوَرَّطُونَ فِي كَثِيرٍ مِنَ الشَّهَوَاتِ السَّفِيهَةِ الْمُضِرَّةِ الَّتِي تُغَرِّقُ النَّاسَ فِي الدَّمَارِ وَالْهَلاَكِ.	ⲛⲏ ⲇⲉ ⲉⲑⲟⲩⲱϣ ⳿ⲉⲉⲣⲣⲁⲙⲁ⳿ⲟ ϣⲁⲩϩⲉⲓ ⳿ⲉ⳿ϧⲣⲏⲓ ⳿ⲉⲟⲩⲡⲓⲣⲁⲥⲙⲟⲥ ⲛⲉⲙ ⲟⲩⲫⲁϣ ⲛⲉⲙ ⲟⲩⲙⲏϣ ⳿ⲛⲉⲡⲓⲑⲩⲙⲓⲁ ⳿ⲙⲙⲉⲧⲁⲧϩⲏⲧ ⳿ⲛⲥⲉⲉⲣⲛⲟϥⲣⲓ ⲁⲛ ⲛⲏ ⳿ⲉϣⲁⲩⲱⲙⲥ ⳿ⲙⲡⲓⲣⲱⲙⲓ ⳿ⲉ⳿ϧⲣⲏⲓ ⳿ⲙ⳿ⲡϥⲱϯ ⳿ⲉⲃⲟⲗ ⲛⲉⲙ ⲡⲓⲧⲁⲕⲟ.
Data	وَعَلَى نَقِيضِ ذَلِكَ، فَأَحْرَى بِكُمُ الآنَ أَنْ تُسَامِحُوهُ وَتُشَجِّعُوهُ، وَإِلاَّ فَإِنَّهُ قَدْ يُبْتَلَعُ فِي غَمْرَةِ الْحُزْنِ الشَّدِيدِ.	ϩⲱⲥⲧⲉ ⲡⲉⲧⲟⲩⲃⲏϥ ⲙⲁⲗⲗⲟⲛ ⳿ⲛⲧⲉⲧⲉⲛⲉⲣ⳿ϩⲙⲟⲧ ⲟⲩⲟϩ ⳿ⲛⲧⲉⲧⲉⲛϯⲛⲟⲙϯ ⲛⲁϥ ⲙⲏⲡⲱⲥ ϧⲉⲛ ⲡⲓϩⲟⲩ⳿ⲟ ⳿ⲛⲉⲙⲕⲁϩⲛϩⲏⲧ ⳿ⲛⲥⲉⲱⲙⲕ ⳿ⲙⲫⲁⲓ ⳿ⲙⲡⲁⲓⲣⲏϯ..
Data	فَقَالَ لَهُمْ: «هَلْ تَقْدِرُونَ أَنْ تَجْعَلُوا أَهْلَ الْعُرْسِ يَصُومُونَ مَادَامَ الْعَرِيسُ بَيْنَهُمْ؟	Ⲓⲏ̅ⲥ̅ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲱⲟⲩ ϫⲉ ⲙⲏ ⲩⲟⲛ ⳿ϣϫⲟⲙ ⳿ⲙⲙⲱⲧⲉⲛ ⲉⲑⲣⲉ ⲛⲉⲛϣⲏⲣⲓ ⳿ⲙⲡⲓⲡⲁⲧϣⲉⲗⲏ ⲧ ⲉⲣⲛⲏⲥⲧⲉⲩⲓⲛ ϩⲱⲥ ⳿ⲉⲡⲓⲡⲁⲧϣⲉⲗⲉⲧ ⲛⲉⲙⲱⲟⲩ.
Data	أَنْتُمْ تَعْمَلُونَ أَعْمَالَ أَبِيكُمْ!» فَقَالُوا لَهُ: «نَحْنُ لَمْ نُوْلَدْ مِنْ زِنَا! لَنَا أَبٌ وَاحِدٌ هُوَ اللهُ».	⳿ⲛⲑⲱⲧⲉⲛ ⲧⲉⲧⲉⲛ⳿ⲓⲣⲓ ⳿ⲛⲛⲓ⳿ϩⲃⲏⲟⲩⲓ ⳿ⲛⲧⲉ ⲡⲉⲧⲉⲛⲓⲱⲧ ⲡⲉϫⲱⲟⲩ ⲛⲁϥ ϫⲉ ⳿ⲁⲛⲟⲛ ϩⲁⲛ⳿ϫⲫⲟ ⲁⲛ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⳿ⲧⲡⲟⲣⲛⲓ⳿ⲁ ⲟⲩⲓⲱⲧ ⳿ⲙⲙⲁⲩⲁⲧϥ ⲉⲧⲉ⳿ⲛⲧⲁⲛ ⲫϯ.
Data	فَإِنَّنَا لاَ نُبَشِّرُ بِأَنْفُسِنَا، بَلْ بِالْمَسِيحِ يَسُوعَ رَبّاً، وَمَا نَحْنُ إِلاَّ عَبِيدٌ لَكُمْ مِنْ أَجْلِ يَسُوعَ.	ⲛⲁⲛϩⲓⲱⲓϣ ⲅⲁⲣ ⳿ⲙⲙⲟⲛ ⲁⲛ ⲁⲗⲗⲁ ⳿ⲙⲡⲭ̅ⲥ̅ Ⲓⲏ̅ⲥ̅ ⲡⲉⲛ⳪ ⳿ⲁⲛⲟⲛ ⲇⲉ ϩⲱⲛ ⲧⲉⲛⲟⲓ ⳿ⲙⲃⲱⲕ ⲛⲱⲧⲉⲛ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ Ⲓⲏ̅ⲥ.̅.
Data	فَقَالَ لَهُ يَسُوعُ: «لاَ تَمْنَعُوهُ: لأَنَّ مَنْ لَيْسَ ضِدَّكُمْ، فَهُوَ مَعَكُمْ!»	Ⲓⲏ̅ⲥ̅ ⲇⲉ ⲡⲉϫⲁϥ ϫⲉ ⳿ⲙⲡⲉⲣⲧⲁϩⲛⲟ ⲟⲩ ⲅⲁⲣ ⳿ϥϯ ⲁⲛ ⲟⲩⲃⲉ ⲑⲏⲛⲟⲩ ⲫⲏ ⲅⲁⲣ ⲉⲧⲉ⳿ⲛ⳿ϥϯ ⲟⲩⲃⲉ ⲑⲏⲛⲟⲩ ⲁⲛ ⲁϥϯ ϩⲓ ⲑⲏⲛⲟⲩ.
Data	إِذْ نَرْفَعُ أَنْظَارَنَا عَنِ الأُمُورِ الْمَنْظُورَةِ وَنُثَبِّتُهَا عَلَى الأُمُورِ غَيْرِ الْمَنْظُورَةِ. فَإِنَّ الأُمُورَ الْمَنْظُورَةَ إِنَّمَا هِيَ إِلَى حِينٍ؛ وَأَمَّا غَيْرُ الْمَنْظُورَةِ فَهِيَ أَبَدِيَّةٌ.	ⲉⲛϫⲟⲩϣⲧ ⲁⲛ ⳿ⲉⲛⲏⲉⲧⲁⲛⲛⲁⲩ ⳿ⲉⲣⲱⲟⲩ ⲁⲗⲗⲁ ⲛⲏ⳿ⲉⲧⲉⲛⲛⲁⲩ ⳿ⲉⲣⲱⲟⲩ ⲁⲛ ⲛⲏ⳿ⲉⲧⲟⲩⲛⲁⲩ ⲅⲁⲣ ⳿ⲉⲣⲱⲟⲩ ϩⲁⲛ⳿ⲡⲣⲟⲥ ⲟⲩⲥⲏⲟⲩ ⲛⲉ ⲛⲏ ⲇⲉ ⳿ⲉⲧⲉ ⳿ⲛⲥⲉⲛⲁⲩ ⳿ⲉⲣⲱⲟⲩ ⲁⲛ ϩⲁⲛ ϣⲁ ⳿ⲉⲛⲉϩ ⲛⲉ.
Data	وَلَكِنَّ الَّذِي يَثْبُتُ حَتَّى النِّهَايَةِ، فَهُوَ يَنْجُو.	ⲫⲏ ⲇⲉ ⲉⲑⲛⲁ⳿ⲁⲙⲟⲛⲓ ⳿ⲛⲧⲟⲧϥ ϣⲁ ⳿ⲉⲃⲟⲗ ⲫⲁⲓ ⲡⲉ ⲫⲏⲉⲑⲛⲁⲛⲟϩⲉⲙ.
Data	كُلُّ غُصْنٍ فِيَّ لاَ يُنْتِجُ ثَمَراً يَقْطَعُهُ؛ وَكُلُّ غُصْنٍ يُنْتِجُ ثَمَراً يُنَقِّيهِ لِيُنْتِجَ مَزِيداً مِنَ الثَّمَرِ.	⳿ⲕⲗⲏⲙⲁ ⲛⲓⲃⲉⲛ ⲉⲧⲉ ⳿ⲛϧⲏⲧ ⲉⲧⲉ⳿ⲛ⳿ϥⲛⲁⲉⲛ ⲟⲩⲧⲁϩ ⳿ⲉⲃⲟⲗ ⲁⲛ ⳿ϥⲛⲁⲕⲟⲣϫϥ ⲟⲩⲟϩ ⲫⲏ ⲛⲓⲃⲉⲛ ⲉⲑⲛⲁⲉⲛ ⲟⲩⲧⲁϩ ⳿ϥⲛⲁⲧⲟⲩⲃⲟϥ ϩⲓⲛⲁ ⳿ⲛⲧⲉϥ⳿ⲉⲛ ϩⲟⲩ⳿ⲟ ⲟⲩⲧⲁϩ ⳿ⲉⲃⲟⲗ.
Data	لأَنَّ اللهَ دَعَاكُمْ إِلى الاشْتِرَاكِ فِي هَذَا النَّوْعِ مِنَ الآلاَمِ. فَالْمَسِيحُ، الَّذِي تَأَلَّمَ لأَجْلِكُمْ، هُوَ الْقُدْوَةُ الَّتِي تَقْتَدُونَ بِهَا. فَسِيرُوا عَلَى آثَارِ خُطُوَاتِهِ:	⳿ⲉⲁⲩⲑⲁϩⲉⲙ ⲑⲏⲛⲟⲩ ⲅⲁⲣ ⳿ⲉⲫⲁⲓ ϫⲉ Ⲡⲭ̅ⲥ̅ ϩⲱϥ ⲁϥϭⲓ⳿ⲙⲕⲁϩ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲉϫⲱⲛ ⲁϥⲥⲱϫⲡ ⲛⲁⲛ ⳿ⲛⲟⲩϩⲩⲡⲟⲅⲣⲁⲙⲱⲛ ϩⲓⲛⲁ ⳿ⲛⲧⲉⲛⲙⲟϣⲓ ⳿ⲛⲥⲁ ⲛⲉϥϣⲉⲛⲧⲁⲧⲥⲓ.
Data	إِذَنْ، أَيُّهَا الإِخْوَةُ الْقِدِّيسُونَ الَّذِينَ اشْتَرَكْتُمْ فِي الدَّعْوَةِ السَّمَاوِيَّةِ، تَأَمَّلُوا يَسُوعَ: الرَّسُولَ وَرَئِيسَ الْكَهَنَةِ فِي الإِيمَانِ الَّذِي نَتَمَسَّكُ بِهِ.	ⲉⲑⲃⲉⲫⲁⲓ ⲛⲁ⳿ⲥⲛⲏⲟⲩ ⳿ⲛⲁⲅⲓⲟⲥ ⲟⲩⲟϩ ⳿ⲛ⳿ϣⲫⲏ ⲣ ⳿ⲛⲧⲉ ⲡⲓⲑⲱϩⲉⲙ ⳿ⲛⲧⲉ ⳿ⲧⲫⲉ ⲙⲁⲓⲁⲧⲉⲛ ⲑⲏ ⲛⲟⲩ ⳿ⲙⲡⲓⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲟⲩⲟϩ ⳿ⲛⲁⲣⲭⲏⲉⲣⲉⲩⲥ ⳿ⲛⲧⲉ ⲡⲉⲛⲟⲩⲱⲛϩ ⳿ⲉⲃⲟⲗ Ⲓⲏ̅ⲥ̅.
Data	وَلكِنَّنَا نَحْنُ نُبَشِّرُ بِالْمَسِيحِ مَصْلُوباً، مِمَّا يُشَكِّلُ عَائِقاً عِنْدَ الْيَهُودِ وَجَهَالَةً عِنْدَ الأُمَمِ؛	⳿ⲁⲛⲟⲛ ⲇⲉ ⲧⲉⲛϩⲓⲱⲓϣ ⳿ⲙⲠⲭ̅ⲥ̅ ⳿ⲉⲁⲩⲁϣϥ ⲛⲓⲓⲟⲩⲇⲁⲓ ⲙⲉⲛ ⲟⲩ⳿ⲥⲕⲁⲛⲇⲁⲗⲟⲛ ⲛⲱⲟⲩ ⲡⲉ ⲛⲓⲉⲑⲛⲟⲥ ⲇⲉ ⲟⲩⲙⲉⲧⲥⲟϫ ⲡⲉ..
Data	هؤُلاَءِ التُّجَّارُ الَّذِينَ اغْتَنَوْا مِنَ التِّجَارَةِ مَعَهَا، يَقِفُونَ عَلَى بُعْدٍ مِنْهَا، خَوْفاً مِنْ عَذَابِهَا، يَبْكُونَ وَيَنْتَحِبُونَ	ϫⲉ ⲛⲁⲓ ⲛⲉ ⲛⲏⲉⲧⲁⲩⲉⲣⲣⲁⲙⲁ⳿ⲟ ⳿ⲉⲃⲟⲗ ⳿ⲙⲙⲟ ⲉⲩⲟϩⲓ ⳿ⲉⲣⲁⲧⲟⲩ ϩⲓⲫⲟⲩⲉⲓ ⲉⲑⲃⲉ ⳿ⲧϩⲟϯ ⳿ⲛⲧⲉ ⲡⲉⲥ⳿ⲧϩⲉⲙⲕⲟ ⲉⲩ⳿ⲉⲣⲓⲙⲓ ⲉⲩ⳿ⲉⲉⲣϩⲏⲃⲓ.
Data	وَنَحْوَ السَّاعَةِ الثَّالِثَةِ صَرَخَ يَسُوعُ بِصَوْتٍ عَظِيمٍ: «إِيلِي، إِيلِي، لَمَا شَبَقْتَنِي؟» أَيْ: «إِلهِي، إِلهِي، لِمَاذَا تَرَكْتَنِي؟»	⳿ⲉⲧⲁ ⳿ⲫⲛⲁⲩ ⲇⲉ ⳿ⲛⲁϫⲡ ⲯⲓϯ ϣⲱⲡⲓ ⲁϥⲱϣ ⳿ⲉⲃⲟⲗ ⳿ⲛϫⲉ Ⲓⲏ̅ⲥ̅ ϧⲉⲛ ⲟⲩⲛⲓϣϯ ⳿ⲛ⳿ϧⲣⲱⲟⲩ ⲉϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⳿ⲉⲗⲱ⳿ⲓ ⳿ⲉⲗⲱ⳿ⲓ ⲗⲉⲙⲁ ⲥⲁⲃⲁⲕⲑⲁⲛⲓ ⳿ⲉⲧⲉ ⲫⲁⲓ ⲡⲉ ϫⲉ ⲡⲁⲚⲟⲩϯ ⲡⲁⲚⲟⲩϯ ⲉⲑⲃⲉ ⲟⲩ ⲁⲕⲭⲁⲧ ⳿ⲛⲥⲱⲕ.
Data	فَحِينَمَا يَتَحَقَّقُ غُفْرَانُ الْخَطَايَا، لاَ تَبْقَى حَاجَةٌ بَعْدُ إِلَى تَقْرِيبِ التَّقْدِمَاتِ!	ⲡⲓⲙⲁ ⲅⲁⲣ ⲉⲧⲉ ⲟⲩⲭⲱ ⳿ⲉⲃⲟⲗ ⳿ⲙⲙⲟϥ ⳿ⲛⲧⲉ ⲛⲁⲓ ⲓⲉ ⳿ⲙⲙⲟⲛ ⳿ⲡⲣⲟⲥⲫⲱⲣⲁ ϫⲉ ⲉⲑⲃⲉ ⳿ⲫⲛⲟⲃⲓ.
Data	وَقَالَ لِلْمَرْأَةِ: «إِيمَانُكِ قَدْ خَلَّصَكِ. اذْهَبِي بِسَلاَمٍ!»	ⲡⲉϫⲁϥ ⲇⲉ ⳿ⲛϯ⳿ⲥϩⲓⲙⲓ ϫⲉ ⲙⲁϣⲉ ⲛⲉ ϧⲉⲛ ⲟⲩϩⲓⲣⲏⲛⲏ ⲡⲉⲛⲁϩϯ ⲉⲧⲁϥⲛⲁϩⲙⲓ
Data	وَفَضْلاً عَنْ هَذَا، أَعِدَّ لِي عِنْدَكَ مَكَاناً لِلإِقَامَةِ، لأَنِّي أَرْجُو أَنْ أُوهَبَ لَكُمْ إِجَابَةً لِصَلَوَاتِكُمْ.	ⲁⲙⲁ ⲇⲉ ⲥⲟⲃϯ ⲛⲏⲓ ⳿ⲛⲟⲩⲉⲝⲉⲛⲓⲁ ϯ ⲉⲣϩⲉⲗⲡⲓⲥ ⲅⲁⲣ ϫⲉ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ ⲛⲉⲧⲉⲛ⳿ⲡⲣⲟⲥⲉⲩⲭⲏ ⲥⲉⲛⲁⲧⲏⲓⲧ ⲛⲱⲧⲉⲛ ⳿ⲛ⳿ϩⲙⲟⲧ.
Data	فَأَجَابَهُمْ يَسُوعُ: «لَوْ كُنْتُمْ عُمْيَاناً بِالْفِعْلِ، لَمَا كَانَتْ عَلَيْكُمْ خَطِيئَةٌ. وَلَكِنَّكُمْ تَدَّعُونَ أَنَّكُمْ تُبْصِرُونَ، وَلِذلِكَ فَإِنَّ خَطِيئَتَكُمْ بَاقِيَةٌ».	ⲡⲉϫⲉ Ⲓⲏ̅ⲥ̅ ⲛⲱⲟⲩ ϫⲉ ⲉⲛⲉ ⳿ⲛⲑⲱⲧⲉⲛ ϩⲁⲛⲃⲉⲗⲗⲉⲩ ⲡⲉ ⲛⲉ⳿ⲙⲙⲟⲛⲧⲉⲧⲉⲛ ⲛⲟⲃⲓ ⳿ⲙⲙⲁⲩ ⲡⲉ ϯⲛⲟⲩ ⲇⲉ ⲧⲉⲧⲉⲛϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲧⲉⲛⲛⲁⲩ ⳿ⲙⲃⲟⲗ ⲟⲩⲟϩ ⳿ϥϣⲟⲡ ⳿ⲛϫⲉ ⲡⲉⲧⲉⲛⲛⲟⲃⲓ
